OTU ID	A2	B2	C2	D2	E2	F2	G2	taxonomy
OTU5361	0	0	1	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30KFCM45;g__JG30KFCM45FA;s__JG30KFCM45FA
OTU5366	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__NiastellaGE
OTU8110	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__MBA2108;o__MBA2108CL;f__MBA2108CL;g__MBA2108CL;s__MBA2108CL
OTU5365	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__unculturedChitinophagaceaebacterium
OTU8109	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__uncultured;g__unculturedsoilbacterium;s__unculturedsoilbacterium
OTU10456	0	0	1	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__GemmatimonasGE
OTU10457	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__6714;g__unculturedbacterium;s__unculturedbacterium
OTU10455	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__EscherichiaShigella;s__EscherichiaShigellaGE
OTU10458	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Skermanella;s__unculturedbacterium
OTU2223	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__R7C24;f__unculturedbacterium;g__unculturedbacterium;s__unculturedbacterium
OTU5364	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU8112	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__unculturedbacterium
OTU8111	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Blastococcus;s__unculturedbacterium
OTU8105	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__unculturedbacterium
OTU10451	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__uncultured;s__unculturedGE
OTU8104	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__unculturedbacterium
OTU8108	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__uncultured;s__unculturedalphaproteobacterium
OTU2219	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__MassiliaGE
OTU2222	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__envOPS17;g__envOPS17FA;s__envOPS17FA
OTU5357	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU10449	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__TRA320;g__unculturedbacterium;s__unculturedbacterium
OTU10450	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27clade;s__unculturedbacterium
OTU8107	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__UnknownOrder;f__UnknownFamily;g__Vicinamibacter;s__unculturedbacterium
OTU10454	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU10453	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__uncultured;s__metagenome
OTU8106	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__unculturedGE
OTU10452	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__MycobacteriumGE
OTU2218	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__MicrobacteriumGE
OTU8151	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__MassiliaGE
OTU5356	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__unculturedDokdonellasp
OTU5360	0	0	1	0	0	0	0	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__unculturedorganism
OTU8150	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256OR;g__IMCC26256OR;s__IMCC26256OR
OTU10460	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Blastocatellales;f__Blastocatellaceae;g__Stenotrophobacter;s__StenotrophobacterGE
OTU8152	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__Listeriamonocytogenes
OTU2220	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Blastocatellales;f__Blastocatellaceae;g__JGI0001001H03;s__unculturedAcidobacteriabacterium
OTU5359	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__uncultured;g__unculturedbacterium;s__unculturedbacterium
OTU2221	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__ArchangiaceaeFA;s__ArchangiaceaeFA
OTU5358	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256OR;g__IMCC26256OR;s__IMCC26256OR
OTU10463	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__TRA320;g__unculturedbacterium;s__unculturedbacterium
OTU5374	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__IMCC26256;f__unculturedactinobacterium;g__unculturedactinobacterium;s__unculturedactinobacterium
OTU8148	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__uncultured;g__unculturedAcidobacteriabacterium;s__unculturedAcidobacteriabacterium
OTU5373	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU8147	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__RhizobialesIncertaeSedis;g__Bauldia;s__unculturedMethylocystaceaebacterium
OTU10462	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__CandidatusSolibacter;s__unculturedAcidobacteriabacterium
OTU2229	0	0	1	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__unculturedGE
OTU10459	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillusmycoides
OTU5377	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__GaiellaGE
OTU5375	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__unculturedVerrucomicrobiabacterium;s__unculturedVerrucomicrobiabacterium
OTU5369	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillussubtilissubspspizizenii
OTU5376	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__Bryobacter;s__unculturedsoilbacterium
OTU5368	0	0	1	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__unculturedGemmatimonadaceaebacterium
OTU10500	0	0	1	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG13549;f__unculturedAnaerolineaceaebacterium;g__unculturedAnaerolineaceaebacterium;s__unculturedAnaerolineaceaebacterium
OTU2228	0	0	1	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__unculturedbacterium
OTU2466	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__uncultured;s__metagenome
OTU2225	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__metagenome
OTU8159	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__StreptosporangialesIncertaeSedis;g__Motilibacter;s__unculturedbacterium
OTU5367	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__BacillusGE
OTU10499	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU5372	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Variovorax;s__VariovoraxGE
OTU2227	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__BradyrhizobiumGE
OTU5371	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidicaldus;s__unculturedbacterium
OTU5370	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU5345	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__metagenome
OTU8161	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillusfermentum
OTU8154	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__unculturedsoilbacterium;s__unculturedsoilbacterium
OTU10501	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__unculturedbacterium
OTU2209	0	0	1	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__metagenome;s__metagenome
OTU8153	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__StreptomycesGE
OTU10498	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__BacillusGE
OTU8157	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__6714;g__unculturedbacterium;s__unculturedbacterium
OTU2211	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__uncultured;s__unculturedGE
OTU8156	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__unculturedGE
OTU2212	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__CandidatusUdaeobacter;s__unculturedbacterium
OTU8155	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU10497	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__unculturedVerrucomicrobiasubdivision3bacterium;s__unculturedVerrucomicrobiasubdivision3bacterium
OTU10496	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Massilia;s__unculturedbacterium
OTU5346	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__NocardiaGE
OTU5342	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Rhodoplanes;s__unculturedbacterium
OTU8131	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Pseudarthrobacter;s__PseudarthrobacterGE
OTU2208	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__CandidatusUdaeobacter;s__unculturedSpartobacteriabacterium
OTU5340	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GammaproteobacteriaIncertaeSedis;f__UnknownFamily;g__Acidibacter;s__unculturedbacterium
OTU2204	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU5344	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU8135	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU8134	0	0	1	0	0	0	0	k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Isosphaerales;f__Isosphaeraceae;g__uncultured;s__SingulisphaeraspWX23
OTU10507	0	0	1	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__metagenome
OTU8133	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__MucilaginibacterGE
OTU10506	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU5343	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU2205	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU5352	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__unculturedbacterium;s__unculturedbacterium
OTU10509	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Parafilimonas;s__unculturedbacterium
OTU10508	0	0	1	0	0	0	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101soilgroup;g__unculturedplanctomycete;s__unculturedplanctomycete
OTU2206	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__CandidatusUdaeobacter;s__CandidatusUdaeobacterGE
OTU2217	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__uncultured;s__metagenome
OTU5351	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Rhodoplanes;s__RhodoplanesGE
OTU8130	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Cystobacter;s__unculturedbacterium
OTU8143	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__GaiellaGE
OTU10503	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__unculturedAcidobacterialesbacterium;f__unculturedAcidobacterialesbacterium;g__unculturedAcidobacterialesbacterium;s__unculturedAcidobacterialesbacterium
OTU5355	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__unculturedsoilbacterium
OTU8142	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__uncultured;g__unculturedConexibactersp;s__unculturedConexibactersp
OTU10505	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__unculturedSphingomonadaceaebacterium
OTU5354	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae;g__uncultured;s__unculturedbacterium
OTU8145	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__metagenome;s__metagenome
OTU10504	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__unculturedAcidobacteriabacterium;f__unculturedAcidobacteriabacterium;g__unculturedAcidobacteriabacterium;s__unculturedAcidobacteriabacterium
OTU5353	0	0	1	0	0	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__CandidatusUdaeobacter;s__unculturedVerrucomicrobiabacterium
OTU10483	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__EnterococcusGE
OTU5348	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__metagenome
OTU10495	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonasmigulae
OTU10482	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Subgroup10;s__unculturedbacterium
OTU8144	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__unculturedMethylobacteriaceaebacterium
OTU5350	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Sorangium;s__metagenome
OTU5349	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU8138	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__BradyrhizobiumGE
OTU5378	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella;s__GaiellaGE
OTU8137	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__uncultured;g__unculturedAcidobacteriaceaebacterium;s__unculturedAcidobacteriaceaebacterium
OTU10485	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU8136	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__CandidatusSolibacter;s__CandidatusSolibacterGE
OTU8141	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__bacteriap25;g__unculturedbacterium;s__unculturedbacterium
OTU8140	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Subgroup6;o__Subgroup6CL;f__Subgroup6CL;g__Subgroup6CL;s__Subgroup6CL
OTU8139	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Microlunatus;s__MicrolunatusGE
OTU8306	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae1;g__Clostridiumsensustricto1;s__Clostridiumperfringens
OTU2216	0	0	1	0	0	0	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__unculturedplanctomycete
OTU5401	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Holophagae;o__Subgroup7;f__unculturedAcidobacteriabacterium;g__unculturedAcidobacteriabacterium;s__unculturedAcidobacteriabacterium
OTU10484	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__uncultured;s__metagenome
OTU2213	0	0	1	0	0	0	0	k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__unculturedbacterium;f__unculturedbacterium;g__unculturedbacterium;s__unculturedbacterium
OTU8305	0	0	1	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__IMCC26256;f__unculturedactinobacterium;g__unculturedactinobacterium;s__unculturedactinobacterium
OTU2172	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__unculturedbacterium
OTU2126	0	0	1	0	0	0	0	k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__uncultured;g__unculturedbacterium;s__unculturedbacterium
OTU2127	0	0	1	0	0	0	0	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__unculturedbacterium;g__unculturedbacterium;s__unculturedbacterium
OTU2125	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__Archangium;s__ArchangiumGE
OTU8309	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Afipia;s__AfipiaGE
OTU8307	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Solibacterales;f__SolibacteraceaeSubgroup3;g__Bryobacter;s__BryobacterGE
OTU5398	0	0	1	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__StaphylococcusGE
OTU5402	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__unculturedGE
OTU8302	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__RB41GE
OTU2124	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__uncultured;g__unculturedFA;s__unculturedFA
OTU2122	0	0	1	0	0	0	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101soilgroup;g__unculturedPlanctomycetalesbacterium;s__unculturedPlanctomycetalesbacterium
OTU8301	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__unculturedbacterium
OTU2123	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Noviherbaspirillum;s__NoviherbaspirillumGE
OTU5397	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Sandaracinaceae;g__Sandaracinus;s__SandaracinusGE
OTU8304	0	0	1	0	0	0	0	k__Bacteria;p__Armatimonadetes;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__unculturedbacterium;s__unculturedbacterium
OTU2136	0	0	1	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__uncultured;s__unculturedbacterium
OTU10481	0	0	1	0	0	0	0	k__Bacteria;p__Acidobacteria;c__BlastocatelliaSubgroup4;o__DS100;f__unculturedAcidobacterialesbacterium;g__unculturedAcidobacterialesbacterium;s__unculturedAcidobacterialesbacterium
OTU5400	0	0	1	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacteriumjohnsoniae
OTU10480	0	0	1	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__uncultured;s__unculturedbacterium
